id ,nom, genre 
29490;Crazy Grub Cafe;american (traditional) cafes seafood
29494;Homestyle Caribbean and American Restaurant;caribbean
29505;Memphis Market & Grill;american (new) cheesesteaks
29530;The  Crab house;seafood specialty food seafood markets
29538;Adsum Restaurant;breakfast & brunch american (new) french brasseries
29542;Simply Shabu;specialty food chinese shanghainese ethnic food do-it-yourself food hot pot
29563;Serpico;american (new)
29564;Suppa;american (new)
29573;China Garden;chinese
29584;Dottie's Donuts;vegan donuts
29598;Goldie;sandwiches mediterranean vegan middle eastern falafel
29621;Golf & Social;bars american (traditional) nightlife sports bars
29631;Giovani's Bar & Grill;italian bars nightlife pizza sports bars mediterranean
29656;Simply Yummy;sandwiches vietnamese food stands
29659;Tang's Halal Chinese Restaurant;chinese halal
29685;New Town Restaurant;american (traditional)
29694;Tortilleria San Roman;italian specialty food convenience stores mexican
29703;Garces Trading Company;sandwiches italian bars nightlife cafes pizza specialty food american (new) beer wine & spirits modern european cheese shops
29719;El Provocon Restaurant;spanish
29725;The Rooster;sandwiches bars nightlife breakfast & brunch cocktail bars soup southern comfort food
29736;Taco Bell;fast food italian pizza mexican tex-mex
29743;Bindi;pakistani indian
29746;Roe;japanese thai
29756;Paradigm Restaurant & Bar;bars nightlife asian fusion american (new)
29763;Holy Land Grill;chinese middle eastern kosher
29771;Knock;bars nightlife american (new) gay bars
29785;Burger King;burgers
29796;River Twice;american (new)
29812;Gunners Run;bars american (traditional) nightlife american (new) sports bars vegan dive bars
29827;The Bean Exchange Coffeehouse;coffee & tea sandwiches bagels
29828;Cafe Ynez;cafes mexican
29830;Chucks Alibi;steakhouses seafood american (new)
29836;Doma;sushi bars japanese korean
29843;U-Bahn;bars nightlife american (new) beer bar music venues
29844;Trev's Philly Steaks;sandwiches american (traditional) steakhouses caterers cheesesteaks
29892;Dunkin';coffee & tea donuts
29898;Raindrop Cafe;sandwiches breakfast & brunch cafes
29906;Raindrop Cafe;sandwiches juice bars & smoothies
29908;PTG Catering;italian salad caterers
29950;China Moon;chinese
29952;Marinucci's Deli - Port Richmond;sandwiches wraps
29955;Dessertcrazy;coffee & tea bakeries specialty food cupcakes gluten-free desserts
29964;La Locanda Del Ghiottone;italian
29985;Kick Axe Throwing;bars american (traditional) nightlife axe throwing
29990;Bagels & Co;coffee & tea sandwiches bagels
29997;Schlotzsky's;bakeries sandwiches cafes american (new)
30010;Chicko Tako;korean asian fusion chicken wings farmers market
30012;Mtq Cafe;vietnamese
30015;The Sidecar Bar & Grille;burgers pubs bars nightlife cocktail bars chicken wings american (new) gastropubs
30016;ENI Deli;beer wine & spirits
30018;Green Soul;sandwiches cafes salad juice bars & smoothies southern
30025;Pho Ha Saigon;vietnamese
30030;Station Pizza;pizza caterers party & event planning cheesesteaks
30031;Brocks Wings & Things;seafood chicken wings american (new)
30034;Veda - Modern Indian Bistro;bars nightlife breakfast & brunch cocktail bars tapas/small plates indian
30051;Jamaican D's;american (traditional) caribbean
30071;Pagano's Market;sandwiches pizza
30072;D'Emilio's Old World Ice Treats;ice cream & frozen yogurt food trucks specialty food food stands gelato shaved ice food court
30093;Elixir Cafe;coffee & tea greek mediterranean
30098;Lil' Dan's;breakfast & brunch caterers street vendors food stands
30104;Fishtown Diner;burgers american (traditional) diners breakfast & brunch american (new)
30109;Balkan Express Restaurant;mediterranean hungarian
30110;Ms Tootsie's RBL;soul food
30117;The Buffalo House;american (traditional) pizza
30124;Parmigiana;italian
30149;Bobby Chez;seafood
30168;Sky Asian Bistro;sushi bars asian fusion
30170;Atl Wings Your Way;american (new)
30179;Green Eggs Cafe;diners breakfast & brunch american (new)
30187;Bibou;specialty food french
30195;Old Nelson Food Market;sandwiches convenience stores
30204;The Foodery Roxborough;beer wine & spirits
30206;Owl's Nest Pizza;pizza
30220;China Bowl Restaurant;chinese
30229;Tropical Choice;caribbean
30236;J Buffet;buffets
30249;Ferrante's Meats & More;sandwiches specialty food caterers meat shops
30256;Monarch Philly;breakfast & brunch american (new) southern
30271;City Line Deli & Frank's Catering;diners caterers
30280;Domino's Pizza;sandwiches pizza chicken wings
30283;Alma de Cuba;bars nightlife cocktail bars caribbean latin american cuban
30289;Santucci's Original Square Pizza;pizza
30304;Hummus Grill;mediterranean middle eastern
30306;Crown Deli At Pennypack;delicatessen
30324;Tokyo Lunch Boxes;japanese
30366;ShopRite of Oxford & Levick;bakeries
30380;Clarkville;bars nightlife pizza gastropubs beer bar
30382;La Calaca Feliz;bars nightlife cocktail bars mexican
30387;Buzz Cafe;coffee & tea breakfast & brunch cafes desserts
30390;Lazaro's 2 Pizzeria & Grill;pizza
30395;Chestnut Hill Brewing Company;bars nightlife pizza breweries beer bar
30398;Nine Ting;korean chinese barbeque hot pot
30399;Garden Court Eatery & Beer;sandwiches bars nightlife beer bar convenience stores beer wine & spirits
30405;Gaeta's Italian Bakery;bakeries pizza
30413;Coco's Chicken and Waffles;american (traditional) breakfast & brunch american (new)
30415;Rice N Spice International Grocery Store;indian
30437;Saigon Maxim Restaurant;vietnamese chinese
30441;Hugo's Frog Bar & Chop House;bars nightlife steakhouses lounges
30451;Hibachi Grill & Supreme Buffet;japanese chinese buffets
30461;Lee's Deli;burgers sandwiches local flavor
30463;Rione;coffee & tea italian pizza
30465;Deke's Bar-B-Que;barbeque
30466;Shake Shack;burgers ice cream & frozen yogurt hot dogs american (new)
30477;Trax Foods;convenience stores
30480;King Tut Restaurant and Hookah Bar;bars nightlife greek mediterranean hookah bars middle eastern egyptian
30486;Old Nelson Food Company;convenience stores
30490;Wrap Shack;sandwiches bars american (traditional) nightlife seafood specialty food american (new) sports bars wraps ethnic food food delivery services
30512;Amalia's Cafe & Hookah Lounge;sandwiches bars nightlife diners juice bars & smoothies mediterranean hookah bars vegan halal middle eastern falafel
30522;Taqueria La Mexicanita;mexican
30527;Al Nahrain Halal Restaurant;halal middle eastern
30530;Traditional Szechuan;chinese szechuan
30541;Burg's Hideaway Lounge;burgers bars nightlife chicken wings
30547;Pizzeria L'Angolo;american (traditional) pizza gluten-free
30558;Jose's Tacos;mexican
30576;PaperMill - Fresh Asian Kitchen;vietnamese food trucks asian fusion caterers
30598;Kaufman's Delicatessen;sandwiches steakhouses caterers cheesesteaks home services
30617;Singapore Chinese Vegetarian Restaurant;chinese vegetarian dim sum
30638;Express Kabob & Grill;american (new) mediterranean halal middle eastern
30651;Ambrosia Ristorante BYOB;italian
30662;OG Pizza;burgers pizza salad american (new)
30667;Jay's Deli;sandwiches
30670;Caribbean Delight;caribbean
30680;Coquette Bistro;american (new)
30684;honeygrow;american (traditional) salad juice bars & smoothies vegan vegetarian noodles
30691;Papa John's Pizza;pizza
30694;Mexican Food Stand;food trucks mexican street vendors food stands
30696;Knead Bagels;coffee & tea sandwiches salad soup bagels
30700;Thanal Indian Tavern;asian fusion indian
30701;Adrian's Sports Bar And Grill;bars american (traditional) nightlife sports bars soul food caribbean
30702;KFC;fast food chicken wings chicken shop
30703;Golden Dragon;chinese
30748;Taco Bell;fast food mexican tex-mex tacos
30758;Taste Africa;african
30760;The Bagel Place;coffee & tea sandwiches caterers bagels
30761;My Thai Restaurant;thai
30782;Farmer's Keep;salad american (new) gluten-free
30796;Thien Tan;vietnamese chinese
30799;New York Gyro Place;greek pakistani halal middle eastern
30811;August;italian tapas/small plates
30836;Harry the K's Broadcast Bar & Grille;american (traditional) gastropubs
30838;Cibo Ristorante Italiano;italian bars nightlife jazz & blues piano bars
30851;Call Me Cupcake;food stands desserts
30867;McFadden's;bars nightlife american (new)
30901;The Gold Standard Cafe;coffee & tea american (traditional) breakfast & brunch american (new)
30908;Fiesta Pizza II;sandwiches italian pizza
30913;Liu's Garden;chinese
30919;Mi Lah;chinese vegan tapas/small plates dim sum
30923;Fifi's Creole Cuisine;caribbean haitian
30931;Saint Lazarus;burgers bars nightlife american (new)
30932;Octo Waterfront Grille;seafood
30956;Fishtown Pizza Truck;italian food trucks pizza food stands
30957;DiNapoli Pizza;burgers italian pizza soup food delivery services
30983;Common Wealth Old City;seafood american (new) gastropubs
30992;Campo's Philly Cheesesteaks;fast food sandwiches local flavor cheesesteaks
30999;Sona Pub & Kitchen;pubs bars nightlife cocktail bars american (new) gastropubs irish pub
31008;Main Street Munchies;pizza
31021;TradeWinds;breakfast & brunch japanese korean asian fusion seafood hawaiian poke
31036;Quiznos;fast food sandwiches
31042;His & Hers Restaurant & Bar;italian bars american (traditional) nightlife pizza american (new) sports bars lounges music venues hookah bars turkish
31044;Grand King Buffet;chinese buffets
31054;Izzy & Zoe's;breakfast & brunch
31065;The Board & Brew;coffee & tea bars nightlife breakfast & brunch american (new) sports bars beer bar
31070;A King's Cafe;cafes
31071;Distrito;bars nightlife cocktail bars mexican
31087;Moffin's Steak;cheesesteaks
31095;Crab House 5706;bars nightlife seafood lounges
31104;Jezabel's Studio;coffee & tea empanadas home & garden argentine cooking classes
31113;HubBub Coffee;coffee & tea cafes caterers internet cafes
31114;Wendy's;burgers fast food
31145;McDonald's;coffee & tea burgers fast food
31154;Zama;sushi bars japanese
31159;Uncle Oogie's;burgers sandwiches pizza
31167;Nanee's Kitchen;pakistani indian
31168;Pete's BBQ Breakfast & Deli;breakfast & brunch korean barbeque
31174;Scoop DeVille;bakeries sandwiches ice cream & frozen yogurt desserts patisserie/cake shop
31187;SoBol Rittenhouse;cafes specialty food juice bars & smoothies fruits & veggies acai bowls empanadas
31193;Foose Grill;american (traditional) seafood caterers
31194;The Green Line Cafe;coffee & tea nightlife music venues
31198;Loie;bars nightlife lounges
31213;La Casa Di Lucias;italian bars nightlife pizza specialty food caterers ethnic food
31226;New Olympia House;american (traditional) seafood
31228;Waterfront Gourmet Cafe & Deli;sandwiches cafes caterers
31235;Classic Pizza Shop;pizza
31239;The Flower Cafe At Linda's;coffee & tea cafes vegetarian
31245;Tai's Vietnamese Food;vietnamese food stands
31250;Sassafras Bar;sandwiches bars nightlife american (new) local flavor
31251;Yunique Pizza;pizza
31256;K-POT Korean BBQ & Hot Pot;korean barbeque hot pot
31259;Dunkin';coffee & tea donuts
31264;Szechuan Tasty House;chinese
31273;Reanimator Coffee;coffee & tea cafes coffee roasteries
31290;Love & Honey Fried Chicken;sandwiches american (traditional) chicken wings chicken shop soul food comfort food
31296;The Best House Pizzeria;pizza
31297;Hesh's Eclair Bake Shoppe;bakeries
31303;Finn McCool's Ale House;burgers sandwiches pubs bars american (traditional) nightlife sports bars dive bars
31305;Hello Donuts + Coffee;coffee & tea breakfast & brunch donuts
31314;Diamante Pizzaria;pizza
31319;Bella Trattoria;italian
31328;Good Spoon Soupery;soup
31339;What's In This?;food trucks street vendors polish
31340;Auntie Anne's;bakeries fast food pretzels
31359;On & Sons Seafood;seafood
31363;Belgrade Deli;sandwiches convenience stores
31369;Pizza Fresca by Lamberti;italian pizza hawaiian
31374;Community;pubs bars nightlife american (new) gastropubs
31379;Popeyes Louisiana Kitchen;fast food american (traditional) chicken wings
31382;Lafayette Bistro;greek mediterranean
31406;Hibachi Japanese Steakhouse & Sushi Bar;japanese
31408;Brown Street Pub;pubs bars american (traditional) nightlife
31411;Trios Fresh Italian;italian pizza
31427;McNally's Tavern - Mayfair;pubs bars american (traditional) nightlife
31428;Manila Bay Bar & Grill;bars nightlife filipino
31435;Super Fratelli's Pizza;pizza
31440;Dawson Street Pub;pubs bars nightlife gastropubs
31446;Devil's Pocket Food & Spirits;pubs bars nightlife diners american (new)
31461;Haunt;bars nightlife pop-up restaurants
31498;Nom Wah Philadelphia;coffee & tea bars nightlife cocktail bars chinese desserts dim sum cantonese
31508;Plaza Pizza At Temple University;sandwiches breakfast & brunch pizza chicken wings wraps cheesesteaks
31514;The Blockley;nightlife gastropubs music venues
31516;Danny's Wok;american (traditional) asian fusion chinese american (new)
31523;a.kitchen;breakfast & brunch american (new) beer wine & spirits modern european
31525;CinCin Restaurant;asian fusion chinese caterers pan asian
31528;Growlers;bars american (traditional) nightlife american (new) gastropubs
31531;Vietnam House;vietnamese
31535;Pitchers Pub;pubs bars american (traditional) nightlife
31543;Starbucks;coffee & tea sandwiches breakfast & brunch
31548;Tony Luke's;fast food sandwiches hot dogs
31553;Di Bruno's Pizza;sandwiches italian pizza
31554;Vietnam Cafe;vietnamese
31560;Bull's BBQ;barbeque
31566;Han-Wool;japanese korean
31623;The Pizza Place;pizza
31639;2nd Street Pizza;pizza
31640;Machi Sushi Bar;sushi bars
31644;Penne Restaurant & Wine Bar;italian bars nightlife wine bars
31674;Haverford Grill & Soul;barbeque soul food
31675;Stogie Joe's Tavern;burgers pubs italian bars nightlife pizza specialty food pasta shops american (new)
31681;Roosevelt Pub;pubs bars nightlife
31694;Old City Beer Garden;bars nightlife beer gardens
31704;South Deli and Grocery;spanish
31721;Restaurant Catracho;mexican honduran
31733;Bruegger's Bagels;sandwiches breakfast & brunch bagels
31747;Papa John's;pizza
31766;Bimini Juice Bar;coffee & tea salad wraps juice bars & smoothies
31773;Coup de Taco;mexican food stands
31785;Erawan Thai Cuisine;thai
31788;Tony Roni's - City Line;italian pizza caterers
31790;Soup Kitchen Cafe;sandwiches cafes soup american (new)
31792;Kostas Bar Restaurant;bars nightlife greek
31808;McCormick & Schmick's Seafood & Steaks;american (traditional) steakhouses seafood southern
31822;Las Margaritas;bars nightlife mexican
31842;Tuscany Cafe;breakfast & brunch cafes
31858;Mizu Sushi Bar;sushi bars
31861;Fatou & Fama;soul food ethiopian
31868;New Acropolis Restaurant;diners
31924;Takka A's Grill & Pizza;sandwiches pizza cheesesteaks
31953;Little Caesars Pizza;fast food pizza
31963;Food & Friends;specialty food convenience stores fruits & veggies beer wine & spirits
31964;Lombard Cafe;coffee & tea sandwiches cafes
31971;Santucci Square Pizza and Restaurant;pizza
31977;Szechuan King;chinese szechuan
31983;Talia's Grille;sandwiches mediterranean bagels
31984;Uncle Bobbie's Coffee & Books;coffee & tea cafes books mags
31993;Fire & Ice;bars nightlife asian fusion american (new) lounges
31996;Pattaya;asian fusion salad soup french thai
31999;Boston Market;sandwiches american (traditional) caterers chicken shop comfort food
32008;Bar-Ly Chinatown;bars nightlife american (new) sports bars gastropubs beer wine & spirits tapas bars
32010;Fat Joe's;american (traditional) breakfast & brunch american (new)
32020;Chabaa Thai Bistro;thai noodles
32022;Philly's Platinum Grille;bars nightlife american (new) soul food
32026;Kaplan's New Model Bakery;bakeries breakfast & brunch juice bars & smoothies bagels desserts
32042;Wendy's;burgers fast food
32048;Bump;bars nightlife american (new) lounges tapas bars gay bars
32065;The HeadHouse Cafe;pubs bars nightlife sushi bars gastropubs
32066;Oh Brother Philly;burgers sandwiches desserts cheesesteaks
32072;Crow and the Pitcher;bars nightlife wine bars cocktail bars american (new) gastropubs french beer wine & spirits
32083;Manhattan Bagel;sandwiches breakfast & brunch bagels
32114;Cafe Pier One;coffee & tea sandwiches caribbean
32131;Chaura's Seafood;seafood specialty food
32142;Lanova Pizza Exp & Halal Grill;pizza
32153;Pancho's Cafe;breakfast & brunch mexican desserts
32164;Joe's Pizza;pizza
32171;Zesty's;greek seafood mediterranean
32188;Sunrise;burgers breakfast & brunch pizza
32194;Crown Fried Chicken;american (traditional) chicken wings
32201;El Greco Pizza;pizza food delivery services
32205;Union Jacks Pub Manayunk;pubs bars nightlife
32217;Happy Wok;chinese
32218;L'anima;italian seafood mediterranean
32234;Tortas Frontera;mexican
32235;Loomen Labs;cafes home & garden
32241;Dim Sum House;bars nightlife chinese dim sum cantonese
32243;The Farmers' Cabinet;bars nightlife american (new) gastropubs
32247;Lumpy Magee's Grub & Pub;pubs bars nightlife
32250;The Thirsty Soul;bars nightlife breakfast & brunch cocktail bars southern
32262;Waffles & Wedges;american (traditional) breakfast & brunch american (new) gluten-free comfort food desserts
32283;Fat Salmon;sushi bars japanese
32288;Wawa;coffee & tea sandwiches gas stations convenience stores
32294;Ochatto Hot Pot;chinese hot pot
32323;2637brew;bars american (traditional) nightlife breakfast & brunch cocktail bars
32330;Shaban Kabab & Curry;pizza pakistani indian
32338;First Wok;chinese
32340;Cafe De Laos;specialty food thai ethnic food
32347;Wendy's;burgers fast food
32355;Italian Express;sandwiches italian pizza
32356;Krispy Krunchy Chicken;breakfast & brunch chicken wings american (new)
32362;Charlie's Pub;pubs bars american (traditional) nightlife lounges
32370;Philly Pretzel Factory;bakeries hot dogs pretzels
32406;Little Lodge;chinese
32421;Ants Pants on 4th;coffee & tea breakfast & brunch
32442;Moonstruck Restaurant;italian pizza
32451;The French Bakery;bakeries
32460;sweetgreen;salad soup vegetarian
32464;Tasty Donuts;coffee & tea donuts
32470;South Bowl;bars american (traditional) nightlife pizza american (new) sports bars bowling
32477;Il Cantuccio;italian
32478;Reserve;bars nightlife steakhouses seafood american (new) lounges
32495;Chestnut St. Cafe;bubble tea sandwiches vietnamese cafes
32501;The Blind Pig;pubs bars american (traditional) nightlife american (new) beer wine & spirits
32504;Lake Blue Gourmet Market;sandwiches specialty food convenience stores
32513;Uptown BBQ and Grill;barbeque
32518;Siam Lotus;thai
32556;McCrossen's Tavern;pubs bars american (traditional) nightlife gastropubs
32557;Su Xing House;chinese vegan vegetarian kosher
32567;Bonchon University City;korean asian fusion chicken wings
32579;Chick-A-Boom;chicken shop
32580;Tapestry;pubs bars nightlife gastropubs
32596;Laos Cafe;thai laotian
32598;Tony Roni's Pizza Roxborough;italian pizza caterers cheesesteaks
32621;Shake Shack;burgers fast food american (traditional)
32645;McDonald's;coffee & tea burgers fast food
32647;Champagne Cafe;american (traditional) cafes
32649;Mike & Matt's Italian Market;specialty food meat shops
32656;El Coqui Panaderia;bakeries caterers caribbean puerto rican spanish
32669;Paratha Roll;fast food specialty food ethnic food indian
32670;Noir Restaurant & Bar;pubs italian bars american (traditional) nightlife salad
32678;Maya J;bars american (traditional) nightlife cocktail bars tapas/small plates
32681;Jansen;american (new)
32695;The Galley;bars american (traditional) nightlife chicken wings sports bars irish irish pub local flavor polish
32699;Fuji Mountain;bars nightlife sushi bars japanese karaoke
32703;Original 13 Ciderworks;pubs bars american (traditional) nightlife american (new) gluten-free cideries
32704;Applebee's Grill + Bar;burgers bars american (traditional) nightlife steakhouses sports bars
32707;McDonald's;coffee & tea burgers fast food
32708;Saladworks;fast food sandwiches american (traditional) salad soup vegetarian do-it-yourself food
32714;Mango Mango Dessert;desserts shaved ice waffles
32717;Ming River Side Walk House;specialty food chinese ethnic food noodles imported food
32720;Di Bruno Bros.;coffee & tea bars nightlife specialty food american (new) beer bar meat shops cheese shops
32724;House of Thai Cuisine;thai
32729;Crown Chicken and Grill;chicken wings
32749;Wendy's;burgers fast food
32770;Lee's Hoagie House;sandwiches
32774;DELIcious Bites;sandwiches convenience stores
32780;McDonald's;coffee & tea burgers fast food
32789;Nineteen 26;american (new)
32809;Dolce Carini;italian pizza food delivery services
32813;Umai Umai;sushi bars japanese asian fusion
32821;Denise's Soul Food Restaurant;food trucks soul food caribbean food stands
32855;T cafe;bubble tea coffee & tea bakeries breakfast & brunch desserts
32861;Barristers Bar & Grille;burgers pubs bars nightlife sports bars
32870;Star Pizza;pizza
32883;Main Garden Chinese Restaurant;chinese
32896;Domino's Pizza;sandwiches pizza chicken wings
32898;The Market Tavern;pubs bars american (traditional) nightlife beer wine & spirits irish pub
32902;China House II;chinese
32915;IHOP;burgers american (traditional) diners breakfast & brunch american (new)
32930;Cafe Hindh;indian
32933;South Garden;chinese
32937;Scratch Biscuits;bakeries fast food sandwiches american (traditional) breakfast & brunch southern comfort food
32939;Tea Do;bubble tea coffee & tea fast food juice bars & smoothies
32943;Philadelphia Marriott Downtown;hotels & travel hotels
32961;Almaz Cafe;coffee & tea american (traditional) specialty food ethnic food imported food ethiopian
32969;Station Bar & Grill;bars american (traditional) nightlife sports bars gastropubs music venues
32973;Blaze Pizza;fast food pizza salad gluten-free
32982;Gachi Sushi and Noodle;sushi bars japanese noodles
32996;Writer's Block Rehab;bars nightlife cafes cocktail bars lounges
33003;Joe's Steaks + Soda Shop;sandwiches ice cream & frozen yogurt american (traditional) cheesesteaks
33014;Taste of Mogul;indian
33024;Garden's Pizza;pizza
33030;Viet Bistro;sandwiches vietnamese soup noodles
33033;Mashwa;mexican mediterranean
33035;Chi Mac;korean asian fusion pizza specialty food ethnic food
33036;Sergeant York;bars american (traditional) nightlife
33038;Delilah's At The Terminal;specialty food barbeque soul food ethnic food
33041;Amis Trattoria;italian bars nightlife wine bars cocktail bars pizza tapas/small plates
33047;Mondo Dei Dolci;coffee & tea bakeries breakfast & brunch cafes
33056;El Rancho Viejo;mexican
33063;I Tea;ice cream & frozen yogurt japanese chinese tea rooms
33066;Careda's Caribbean Cuisine;caterers caribbean cooking classes
33069;China King;chinese
33073;Lo Spiedo;sandwiches american (traditional) salad american (new) barbeque
33083;Wendy's;burgers fast food
33087;Mr Wish;bubble tea bars nightlife cafes cocktail bars juice bars & smoothies
33118;Chicks Cafe & Wine Bar Inc;italian bars nightlife wine bars american (new) french beer wine & spirits tapas bars
33123;El Azteca;salad mexican desserts
33141;Mipals Deli;sandwiches
33150;King of Pizza;pizza
33156;Takka Grill;steakhouses pizza salad
33160;Legal Sea Foods;bars nightlife breakfast & brunch seafood american (new) beer wine & spirits gluten-free
33174;Flying Fish Crafthouse;bars american (traditional) nightlife breweries beer bar
33179;Gardenia;american (traditional) buffets
33185;Tangier Restaurant;bars american (traditional) nightlife american (new)
33189;Teaful Bliss Cafe;cafes
33195;Urban Farmer Philadelphia;american (traditional) steakhouses
33214;Squire Tavern;sandwiches bars american (traditional) nightlife music venues cheesesteaks
33232;Tu's Tea & Banh Mi Northeast Philly;bubble tea sandwiches vietnamese asian fusion vegetarian
33236;Avenue Scoop;coffee & tea ice cream & frozen yogurt cafes
33243;The Flavor Spot;sandwiches chicken wings caterers cajun/creole soul food caribbean
33259;Independence Visitor Center;breakfast & brunch hotels & travel local flavor
33263;BBQ Town;seafood chicken wings barbeque soul food
33264;Mayfair Diner;burgers diners
33265;Arch Gourmet;caterers convenience stores
33272;Aya Asian Fusion;sushi bars japanese chinese thai
33276;Ting Wong Restaurant;asian fusion seafood chinese noodles
33288;Little Baby's Ice Cream at Franklin's Table;ice cream & frozen yogurt vegan desserts
33297;Imperial Inn;asian fusion chinese dim sum
33326;Famous Dave's Bar-B-Que;bars american (traditional) nightlife caterers barbeque comfort food
33330;Nile Cafe;vegan soul food vegetarian
33367;The Stand;steakhouses chicken wings american (new)
33395;Wingo Taco Truck;food trucks korean mexican street vendors
33396;Dunkin' Donuts;coffee & tea bagels donuts
33401;McDonald's;coffee & tea burgers fast food
33403;Petite Passion;american (new)
33418;The QUICK FIXX;italian pizza salad vegetarian
33430;A La Mousse;coffee & tea cafes desserts
33431;Shoo Fry;burgers fast food american (traditional) specialty food poutineries
33436;Original Pete's Pizza and Wings;sandwiches pizza chicken wings
33472;Philly Steak & Gyro;sandwiches american (traditional) greek steakhouses mediterranean
33473;Superior Pasta Company;italian specialty food pasta shops caterers
33492;Philadelphia Juice Bar;juice bars & smoothies live/raw food vegan organic stores vegetarian
33519;Wawa;coffee & tea sandwiches convenience stores
33537;Ba Le Bakery;bakeries sandwiches vietnamese
33539;Saudia Shuler's Country Cookin';soul food
33559;Matcha Cafe Maiko;coffee & tea ice cream & frozen yogurt japanese cafes desserts shaved ice
33562;Southside Chicken & Seafood;pizza
33585;Falafel Bar;mediterranean vegetarian middle eastern falafel
33595;Taste Garden;chinese
33596;Mi & Yu Noodle Bar;soup noodles
33612;Ocean Harbor;seafood chinese dim sum
33627;Pari Cafe Creperie;french desserts creperies
33673;M2O Burgers & Salads;burgers american (traditional) salad juice bars & smoothies
33674;Alhambra Cafe;coffee & tea bars nightlife salad juice bars & smoothies hookah bars middle eastern
33702;Ruby Tuesday;burgers american (traditional)
33719;Taco Bell;fast food breakfast & brunch mexican tex-mex tacos
33722;Schenk's Family Bakery;bakeries
33726;China Gourmet;chinese cantonese
33734;A Lin Kitchen;american (traditional) asian fusion chinese american (new)
33736;Mad Mex - University City;bars nightlife mexican tex-mex
33756;Uncle Oogie's;italian pizza
33762;Hai Tien Restaurant;vietnamese chinese
33766;DJ Kitchen;bubble tea chinese szechuan noodles dim sum
33769;Shoo Fry;burgers american (traditional) specialty food poutineries
33772;Love Park Pizza and Chicken;sandwiches pizza chicken wings salad american (new) cheesesteaks
33773;Andy's Deli;breakfast & brunch
33780;Bottoms Up 215;bars nightlife american (new) hookah bars
33788;Kelliann's Bar & Grill;bars american (traditional) nightlife
33793;Tres Jalapenos;mexican
33807;Debbie's Place;barbeque
33817;Upstares At Varalli;italian
33824;Magic Pot;asian fusion tapas/small plates hot pot
33825;Kyoto Japan;sushi bars japanese
33826;The Grill;pizza american (new)
33834;Kung Fu Tea;bubble tea coffee & tea juice bars & smoothies taiwanese
33850;Vietnam Palace;bars nightlife vietnamese
33858;Green Leaf Restaurant;american (traditional) breakfast & brunch
33865;Punch Line Philly;bars nightlife american (new)
33868;Kidari Sushi Yatai;japanese
33894;Sushi Ya;sushi bars japanese
33905;Thomasena's  Restaurant;southern soul food cafeteria
33910;Maglio Sausage;italian specialty food caterers meat shops cheese shops
33925;Starbucks;coffee & tea sandwiches breakfast & brunch
33932;Cherry Street Tavern;sandwiches pubs bars nightlife beer bar
33943;No 1 Chinese Restaurant;chinese
33958;Bombay Royal Indian Cuisine;indian
33961;Rosewood Tex-Mex;mexican tex-mex
33965;San Miguelito Mexican Cuisine;mexican
33971;Viet Kitchen;vietnamese asian fusion buffets hot pot
33974;The Blue Anchor;burgers food stands
33985;MilkBoy;coffee & tea bars nightlife american (new) music venues
33987;McDonald's;coffee & tea burgers fast food
33996;Agno Grill;mediterranean vegan gluten-free
33997;China House;chinese
34010;Wong Wong Chinese Restaurant;chinese
34047;Tom's Dim Sum;chinese shanghainese dim sum
34062;Moju's Family Pizzeria;pizza
34072;Papa John's Pizza;pizza
34078;3rd Base Bar and Grill;bars american (traditional) nightlife sports bars
34089;Nitty's Tavern;italian bars nightlife sports bars
34100;El Cantinflas;bars nightlife specialty food caribbean ethnic food puerto rican spanish dive bars
34102;RAW at the Piazza;sushi bars
34103;Baklava Cafe;bakeries fast food cafes mediterranean desserts middle eastern ethiopian
34105;Popeyes Louisiana Kitchen;fast food american (traditional) chicken wings southern
34109;Primary Plant Based;american (new) vegan pop-up restaurants
34136;Hilton Philadelphia City Avenue;hotels & travel hotels
34156;Frida Cantina;bars nightlife mexican
34166;Moonshine Philly;pubs bars nightlife gastropubs
34172;Garden Fresh Produce & Deli;sandwiches
34175;Bottom of the Sea;seafood
34183;Nori Ramen & Poke Bowl;japanese seafood hawaiian ramen
34185;Wine Thief;american (traditional) american (new)
34186;New Golden House;chinese american (new)
34194;La Sushi;bars nightlife sushi bars japanese latin american
34196;Wendy's;burgers fast food
34203;Far East Descendant;bars nightlife chinese lounges cantonese
34207;Mandarin House;chinese
34235;Delightful Garden;nightlife chinese szechuan karaoke desserts
34236;Temptations Banquet Facility;nightlife american (new) music venues
34237;Yanako;sushi bars japanese
34248;Tiffany's Bakery;coffee & tea bakeries caterers cupcakes desserts patisserie/cake shop
34259;Colosseo Pizzeria;italian pizza
34269;In the Loop Cafe;american (new)
34297;El Sabor De Maria;latin american colombian
34299;Tokyo Hibachi Steakhouse & Sushi Bar;sushi bars japanese steakhouses
34312;Chubby crab;burgers seafood fish & chips
34324;Doliva Evoo Pizza & Grill ;italian american (traditional) pizza
34338;Dottie's Dinette;diners
34347;Ritz Diner;diners breakfast & brunch
34351;Rex at the Royal;seafood salad american (new) southern
34356;Alex's Pizzeria;pizza
34358;SK Pastrami & Things;burgers sandwiches breakfast & brunch bagels desserts
34367;Pho & More 2;vietnamese thai
34376;Gyu-Kaku Japanese BBQ;japanese asian fusion barbeque tapas/small plates
